Date_time,country,UFO_shape
2/9/2002 05:55,us,light
2/9/2002 13:30,us,fireball
2/9/2002 14:00,us,cylinder
2/9/2002 14:00,us,fireball
2/9/2002 15:30,us,cigar
2/9/2002 19:45,us,oval
2/9/2002 20:30,us,fireball
2/9/2002 21:00,,light
2/9/2002 21:15,us,disk
2/9/2002 23:20,us,circle
2/9/2003 01:45,us,light
2/9/2003 02:10,,circle
2/9/2003 02:15,,light
2/9/2003 05:30,us,other
2/9/2003 06:15,us,light
2/9/2003 10:45,us,sphere
2/9/2003 13:30,us,circle
2/9/2003 15:00,us,sphere
2/9/2003 16:50,ca,circle
2/9/2003 19:30,us,triangle
2/9/2003 19:54,us,circle
2/9/2003 20:55,us,fireball
2/9/2003 21:10,,circle
2/9/2003 23:00,us,light
2/9/2004 07:20,us,fireball
2/9/2004 18:00,us,fireball
2/9/2004 19:00,us,disk
2/9/2004 19:44,us,unknown
2/9/2004 20:00,us,fireball
2/9/2004 20:11,us,formation
2/9/2004 20:30,ca,sphere
2/9/2004 20:30,us,light
2/9/2005 02:00,us,light
2/9/2005 09:26,us,disk
2/9/2005 16:00,us,disk
2/9/2005 16:30,us,sphere
2/9/2005 20:00,us,disk
2/9/2005 22:00,us,circle
2/9/2006 05:45,us,unknown
2/9/2006 07:25,us,unknown
2/9/2006 15:30,us,cylinder
2/9/2006 18:00,,light
2/9/2006 18:30,us,sphere
2/9/2006 18:30,us,flash
2/9/2006 18:35,us,light
2/9/2006 19:40,us,unknown
2/9/2006 22:08,us,egg
2/9/2006 23:45,us,circle
2/9/2006 23:45,us,unknown
2/9/2007 04:45,us,triangle
2/9/2007 17:30,ca,other
2/9/2008 00:00,us,light
2/9/2008 02:30,us,unknown
2/9/2008 09:00,us,rectangle
2/9/2008 10:55,us,disk
2/9/2008 11:15,us,light
2/9/2008 12:45,us,oval
2/9/2008 13:00,us,disk
2/9/2008 14:08,,oval
2/9/2008 15:00,us,circle
2/9/2008 16:40,ca,formation
2/9/2008 18:00,us,triangle
2/9/2008 18:00,us,oval
2/9/2008 19:30,us,changing
2/9/2009 06:20,us,light
2/9/2009 11:00,ca,sphere
2/9/2009 18:14,us,rectangle
2/9/2009 21:20,gb,changing
2/9/2009 21:20,gb,changing
2/9/2010 18:00,us,triangle
2/9/2010 21:00,us,light
2/9/2010 21:00,us,changing
2/9/2011 01:20,us,
2/9/2011 12:15,us,circle
2/9/2011 19:10,us,fireball
2/9/2011 20:00,us,triangle
2/9/2011 21:30,us,light
2/9/2011 24:00,us,unknown
2/9/2012 00:47,us,triangle
2/9/2012 02:00,us,unknown
2/9/2012 19:50,,sphere
2/9/2012 20:00,us,light
2/9/2012 20:00,us,light
2/9/2012 20:15,us,circle
2/9/2012 21:30,us,light
2/9/2012 22:00,us,triangle
2/9/2012 22:00,us,sphere
2/9/2012 22:00,us,other
2/9/2012 23:45,,other
2/9/2013 00:00,,circle
2/9/2013 00:00,us,formation
2/9/2013 01:50,us,circle
2/9/2013 02:50,us,flash
2/9/2013 03:40,us,light
2/9/2013 06:35,us,oval
2/9/2013 18:25,us,circle
2/9/2013 20:00,us,fireball
2/9/2013 21:35,us,circle
2/9/2013 21:42,us,fireball
2/9/2013 22:55,us,fireball
2/9/2014 01:05,us,diamond
2/9/2014 02:00,us,fireball
2/9/2014 12:00,us,light
2/9/2014 18:00,us,fireball
2/9/2014 19:37,us,circle
2/9/2014 19:45,us,circle
2/9/2014 20:00,us,circle
2/9/2014 20:15,us,light
2/9/2014 20:32,us,oval
2/9/2014 21:35,us,light
3/10/1967 23:00,,circle
3/10/1970 00:00,us,disk
3/10/1978 21:00,us,disk
3/10/1979 02:00,us,disk
3/10/1979 20:00,us,disk
3/10/1983 03:00,us,sphere
3/10/1986 00:45,,triangle
3/10/1987 20:00,us,formation
3/10/1989 22:30,us,
3/10/1991 03:00,us,disk
3/10/1994 18:00,us,circle
3/10/1994 18:00,us,disk
3/10/1994 21:00,us,oval
3/10/1994 22:30,us,triangle
3/10/1995 20:45,us,
3/10/1995 22:00,,formation
3/10/1997 10:30,us,triangle
3/10/1997 12:30,us,sphere
3/10/1997 19:30,us,light
3/10/1997 22:00,us,light
3/10/1998 07:00,us,sphere
3/10/1998 18:00,us,cone
3/10/1998 19:00,us,diamond
3/10/1998 19:00,us,formation
3/10/1998 20:00,us,chevron
3/10/1999 02:00,us,cigar
3/10/1999 20:00,us,unknown
3/10/1999 23:24,,other
3/10/2000 03:00,,disk
3/10/2000 04:00,us,other
3/10/2000 18:00,us,light
3/10/2000 19:20,us,light
3/10/2000 20:58,us,diamond
3/10/2000 21:15,us,light
3/10/2000 21:43,us,triangle
3/10/2001 01:23,gb,sphere
3/10/2001 17:57,us,circle
3/10/2001 18:00,,cylinder
3/10/2001 19:00,us,unknown
3/10/2001 19:00,us,cylinder
3/10/2001 21:00,,fireball
3/10/2001 21:35,,diamond
3/10/2001 22:30,us,sphere
3/10/2001 23:30,us,light
3/10/2001 23:30,,unknown
3/10/2002 00:00,us,circle
3/10/2002 01:30,us,formation
3/10/2002 02:00,us,other
3/10/2002 03:00,us,triangle
3/10/2002 19:20,us,fireball
3/10/2002 20:04,,circle
3/10/2002 22:16,,fireball
3/10/2003 01:45,us,disk
3/10/2003 02:00,,circle
3/10/2003 02:00,us,cone
3/10/2003 17:00,us,triangle
3/10/2003 19:45,us,light
3/10/2003 19:45,us,sphere
3/10/2003 20:52,us,light
3/10/2003 20:55,us,light
3/10/2003 22:30,,circle
3/10/2003 22:35,us,triangle
3/10/2003 23:00,us,other
3/10/2003 23:30,us,light
3/10/2003 23:30,,unknown
3/10/2004 00:00,,disk
3/10/2004 00:30,us,sphere
3/10/2004 01:00,,sphere
3/10/2004 01:00,us,chevron
3/10/2004 03:00,gb,disk
3/10/2004 09:00,us,unknown
3/10/2004 14:20,us,cigar
3/10/2004 18:00,us,disk
3/10/2004 19:00,us,disk
3/10/2004 20:00,us,light
3/10/2004 20:00,us,light
3/10/2004 21:00,us,teardrop
3/10/2004 21:50,us,light
3/10/2004 22:54,,rectangle
3/10/2004 23:00,,other
3/10/2005 02:31,us,fireball
3/10/2005 05:40,us,triangle
3/10/2005 06:09,ca,cigar
3/10/2005 12:00,us,circle
3/10/2005 13:30,,disk
3/10/2005 15:00,us,light
3/10/2005 15:15,us,sphere
3/10/2005 17:35,,egg
3/10/2005 17:45,,cigar
3/10/2005 17:55,us,unknown
3/10/2005 18:34,,sphere
3/10/2005 19:00,,unknown
3/10/2005 19:00,us,light
3/10/2005 19:30,us,oval
3/10/2005 20:05,us,light
3/10/2005 20:10,us,diamond
3/10/2005 21:00,,circle
3/10/2005 23:30,us,disk
3/10/2006 00:23,us,oval
3/10/2006 00:30,us,triangle
3/10/2006 01:00,us,triangle
3/10/2006 05:15,us,fireball
3/10/2006 19:00,us,light
3/10/2006 19:00,us,circle
3/10/2006 19:20,us,light
3/10/2006 20:00,us,circle
3/10/2006 20:30,us,flash
3/10/2006 21:00,us,circle
3/10/2006 21:00,us,oval
3/10/2006 21:45,us,changing
3/10/2007 00:00,us,circle
3/10/2007 02:00,us,triangle
3/10/2007 02:30,,unknown
3/10/2007 16:40,us,changing
3/10/2007 18:20,,triangle
3/10/2007 19:40,us,light
3/10/2007 20:00,us,triangle
3/10/2007 20:23,us,light
3/10/2007 21:00,us,light
3/10/2007 22:00,gb,other
3/10/2007 22:00,gb,sphere
3/10/2008 05:45,us,light
3/10/2008 06:37,us,egg
3/10/2008 07:10,us,fireball
3/10/2008 07:30,us,oval
3/10/2008 09:20,us,light
3/10/2008 11:04,us,other
3/10/2008 13:30,us,light
3/10/2008 19:54,us,oval
3/10/2008 20:57,us,sphere
3/10/2008 21:00,us,unknown
3/10/2008 21:15,,unknown
3/10/2008 22:10,us,chevron
3/10/2009 11:10,us,cylinder
3/10/2009 11:20,us,light
3/10/2009 19:30,us,other
3/10/2009 20:30,us,triangle
3/10/2009 20:50,us,triangle
3/10/2009 21:45,us,fireball
3/10/2009 21:55,us,circle
3/10/2009 23:42,us,light
3/10/2010 00:23,us,circle
3/10/2010 00:45,us,disk
3/10/2010 02:40,us,light
3/10/2010 03:00,us,triangle
3/10/2010 11:00,,sphere
3/10/2010 19:00,us,flash
3/10/2010 19:45,us,light
3/10/2011 03:00,us,light
3/10/2011 07:46,us,disk
3/10/2011 14:45,gb,sphere
3/10/2011 16:47,us,cigar
3/10/2011 17:40,us,changing
3/10/2011 18:00,us,light
3/10/2011 19:30,,light
3/10/2011 20:00,us,oval
3/10/2011 21:35,us,light
3/10/2011 23:00,us,triangle
3/10/2011 23:52,us,diamond
3/10/2012 02:00,us,disk
3/10/2012 15:45,us,diamond
3/10/2012 16:00,,unknown
3/10/2012 18:23,us,other
3/10/2012 18:45,us,fireball
3/10/2012 18:45,us,fireball
3/10/2012 19:00,us,fireball
3/10/2012 19:00,us,triangle
3/10/2012 19:14,us,disk
3/10/2012 19:30,us,triangle
3/10/2012 19:30,us,light
3/10/2012 19:54,us,fireball
3/10/2012 20:00,us,oval
3/10/2012 20:00,us,sphere
3/10/2012 20:23,us,cigar
3/10/2012 20:30,us,sphere
3/10/2012 21:00,us,other
3/10/2012 21:00,us,unknown
3/10/2012 21:00,us,sphere
3/10/2012 21:54,us,triangle
3/10/2012 22:00,us,light
3/10/2012 22:30,us,triangle
3/10/2012 23:00,us,flash
3/10/2012 23:00,us,fireball
3/10/2012 23:00,gb,light
3/10/2012 23:30,us,circle
3/10/2013 02:00,us,fireball
3/10/2013 12:00,us,cigar
3/10/2013 15:45,us,fireball
3/10/2013 16:59,ca,flash
3/10/2013 16:59,ca,flash
3/10/2013 17:00,au,egg
3/10/2013 20:00,,formation
3/10/2013 20:40,us,disk
3/10/2013 21:30,us,triangle
3/10/2013 21:30,us,light
3/10/2013 22:35,us,circle
3/10/2014 00:00,,light
3/10/2014 00:15,us,chevron
3/10/2014 00:30,us,flash
3/10/2014 03:00,us,other
3/10/2014 03:30,us,
3/10/2014 04:00,us,triangle
3/10/2014 04:00,us,unknown
3/10/2014 05:00,us,circle
3/10/2014 07:20,us,oval
3/10/2014 14:35,us,cigar
3/10/2014 14:45,us,sphere
3/10/2014 19:30,us,other
3/10/2014 19:50,,teardrop
3/10/2014 20:00,us,triangle
3/10/2014 20:00,us,circle
3/10/2014 20:15,us,light
3/10/2014 21:00,us,light
3/10/2014 21:00,us,circle
3/10/2014 21:10,us,unknown
3/10/2014 22:19,us,unknown
3/10/2014 23:15,us,triangle
3/11/1977 13:00,us,circle
3/11/1988 00:00,us,circle
3/11/1993 21:00,us,unknown
3/11/1995 03:00,us,
3/11/1996 15:33,,disk
3/11/1997 18:30,us,sphere
3/11/1998 16:45,,sphere
3/11/1998 19:30,,light
3/11/1998 20:10,us,light
3/11/1998 22:03,us,other
3/11/1998 23:30,us,circle
3/11/1999 02:35,us,diamond
3/11/1999 15:00,us,disk
3/11/1999 19:01,us,triangle
3/11/1999 19:30,us,fireball
3/11/1999 20:20,us,light
3/11/1999 22:35,us,triangle
3/11/1999 23:55,us,triangle
3/11/2000 03:30,,unknown
3/11/2000 12:30,us,triangle
3/11/2000 16:30,us,sphere
3/11/2000 19:00,us,circle
3/11/2000 19:04,us,light
3/11/2000 19:10,gb,egg
3/11/2000 19:45,us,fireball
3/11/2000 21:00,us,sphere
3/11/2000 21:00,us,triangle
3/11/2000 21:20,us,triangle
3/11/2000 21:30,us,oval
3/11/2000 21:45,,light
3/11/2000 22:45,,
3/11/2001 09:45,us,disk
3/11/2001 14:00,us,chevron
3/11/2001 15:00,us,chevron
3/11/2001 19:30,us,light
3/11/2001 21:40,ca,triangle
3/11/2001 21:45,us,diamond
3/11/2002 00:00,us,circle
3/11/2002 11:30,us,diamond
3/11/2002 12:00,us,other
3/11/2002 19:30,us,triangle
3/11/2002 19:30,us,triangle
3/11/2002 21:03,ca,fireball
3/11/2002 22:00,us,teardrop
3/11/2003 03:00,,triangle
3/11/2003 13:00,us,sphere
3/11/2003 15:00,ca,fireball
3/11/2003 21:15,us,light
3/11/2003 21:30,us,oval
3/11/2003 22:00,us,triangle
3/11/2003 22:50,us,disk
3/11/2003 23:00,us,
3/11/2004 02:31,,sphere
3/11/2004 05:00,us,light
3/11/2004 18:30,us,light
3/11/2004 19:00,us,triangle
3/11/2004 19:45,us,circle
3/11/2004 21:00,us,triangle
3/11/2004 21:00,us,triangle
3/11/2004 21:30,us,light
3/11/2005 00:00,us,cylinder
3/11/2005 13:05,,unknown
3/11/2005 14:00,,unknown
3/11/2005 19:15,us,disk
3/11/2005 20:00,us,light
3/11/2005 20:55,ca,light
3/11/2005 21:00,,light
3/11/2005 21:15,us,
3/11/2005 21:30,us,disk
3/11/2005 23:20,us,unknown
3/11/2005 23:30,us,flash
3/11/2006 05:30,us,light
3/11/2006 05:30,us,light
3/11/2006 05:45,us,fireball
3/11/2006 09:00,us,light
3/11/2006 11:00,us,circle
3/11/2006 11:00,us,sphere
3/11/2006 12:00,us,other
3/11/2006 17:40,us,sphere
3/11/2006 17:45,us,oval
3/11/2006 18:00,us,changing
3/11/2006 19:25,us,light
3/11/2006 21:00,us,light
3/11/2006 22:00,,disk
3/11/2006 22:00,us,light
3/11/2006 22:00,,fireball
3/11/2006 23:00,us,unknown
3/11/2007 00:00,us,rectangle
3/11/2007 00:00,us,formation
3/11/2007 04:25,us,sphere
3/11/2007 11:00,us,changing
3/11/2007 13:30,us,fireball
3/11/2007 16:45,us,cigar
3/11/2007 18:30,gb,triangle
3/11/2007 19:45,us,light
3/11/2007 19:58,ca,fireball
3/11/2007 20:00,,light
3/11/2007 20:00,us,other
3/11/2007 20:00,us,fireball
3/11/2007 20:04,ca,flash
3/11/2007 20:10,ca,fireball
3/11/2007 20:30,ca,sphere
3/11/2008 00:00,,diamond
3/11/2008 01:00,us,disk
3/11/2008 03:00,us,light
3/11/2008 07:30,us,disk
3/11/2008 09:40,us,fireball
3/11/2008 10:00,us,fireball
3/11/2008 19:00,us,circle
3/11/2008 21:45,,other
3/11/2008 21:45,,oval
3/11/2008 22:00,us,chevron
3/11/2008 22:00,us,triangle
3/11/2009 00:00,,changing
3/11/2009 00:36,us,triangle
3/11/2009 05:30,ca,other
3/11/2009 21:00,us,fireball
3/11/2009 22:30,,unknown
3/11/2010 19:00,us,triangle
3/11/2010 19:30,us,light
3/11/2010 19:30,us,other
3/11/2010 22:05,gb,sphere
3/11/2011 00:00,us,teardrop
3/11/2011 00:08,us,unknown
3/11/2011 01:30,us,teardrop
3/11/2011 01:30,us,triangle
3/11/2011 11:00,,teardrop
3/11/2011 13:30,us,light
3/11/2011 18:00,,disk
3/11/2011 20:30,us,triangle
3/11/2011 21:26,us,disk
3/11/2011 21:55,us,formation
3/11/2011 22:00,us,cone
3/11/2011 22:00,,oval
3/11/2011 22:33,us,oval
3/11/2011 23:00,us,triangle
3/11/2011 23:00,us,light
3/11/2011 23:10,,light
3/11/2012 00:30,,chevron
3/11/2012 07:00,us,circle
3/11/2012 19:50,,changing
3/11/2012 20:30,gb,other
3/11/2012 20:45,us,circle
3/11/2012 20:55,us,oval
3/11/2012 21:30,us,oval
3/11/2012 23:00,us,cylinder
3/11/2013 06:15,us,fireball
3/11/2013 18:00,us,sphere
3/11/2013 18:00,us,fireball
3/11/2013 19:00,us,light
3/11/2013 20:18,us,light
3/11/2013 22:45,us,unknown
3/11/2014 04:02,us,light
3/11/2014 06:30,us,diamond
3/11/2014 06:35,us,other
3/11/2014 11:00,us,cylinder
3/11/2014 16:56,us,sphere
3/11/2014 20:25,us,triangle
3/11/2014 20:36,us,disk
3/11/2014 21:45,us,light
3/11/2014 22:20,us,circle
3/11/2014 22:30,us,circle
3/1/1956 13:00,us,oval
3/1/1962 08:00,us,diamond
3/1/1964 13:15,,sphere
3/1/1964 20:00,us,
3/1/1967 19:30,us,oval
3/1/1968 15:00,us,disk
3/1/1969 00:00,us,oval
3/1/1969 15:00,us,disk
3/1/1969 21:00,us,light
3/1/1972 23:30,us,cigar
3/1/1973 01:00,us,unknown
3/1/1973 06:00,us,light
3/1/1973 10:30,,circle
3/1/1973 20:00,us,light
3/1/1975 08:00,us,unknown
3/1/1975 21:00,us,disk
3/1/1977 12:12,us,unknown
3/1/1977 20:00,us,sphere
3/1/1978 17:00,us,oval
3/1/1978 19:30,,oval
3/1/1978 22:00,us,other
3/1/1979 04:00,us,unknown
3/1/1979 23:29,us,chevron
3/1/1980 00:30,us,cigar
3/1/1980 18:00,us,other
3/1/1980 18:30,us,light
3/1/1981 17:45,us,other
3/1/1981 22:00,us,cigar
3/1/1983 19:00,us,disk
3/1/1983 20:00,us,disk
3/1/1984 22:00,us,triangle
3/1/1985 20:30,us,triangle
3/1/1986 16:00,gb,other
3/1/1987 01:00,us,light
3/1/1987 19:00,us,triangle
3/1/1988 12:00,,unknown
3/1/1989 20:00,us,chevron
3/1/1989 21:00,us,unknown
3/1/1990 21:00,,fireball
3/1/1991 04:30,us,egg
3/1/1991 08:00,us,cigar
3/1/1991 11:00,us,oval
3/1/1991 21:00,us,unknown
3/1/1991 22:00,ca,light
3/1/1992 19:00,us,light
3/1/1992 21:30,ca,cigar
3/1/1993 05:30,us,other
3/1/1993 12:00,us,other
3/1/1993 12:00,us,diamond
3/1/1993 13:00,us,sphere
3/1/1993 21:30,us,triangle
3/1/1993 24:00,gb,sphere
3/1/1994 01:00,us,unknown
3/1/1994 03:00,,other
3/1/1995 21:00,us,light
3/1/1995 21:00,us,
3/1/1996 08:00,us,light
3/1/1996 19:00,us,formation
3/1/1996 19:08,us,
3/1/1996 19:30,us,
3/1/1996 19:55,us,
3/1/1996 19:58,us,
3/1/1996 21:30,us,
3/1/1996 22:15,us,
3/1/1997 05:00,us,circle
3/1/1997 12:30,us,sphere
3/1/1997 13:00,,triangle
3/1/1997 21:00,us,triangle
3/1/1997 21:20,us,fireball
3/1/1998 02:20,us,fireball
3/1/1998 03:00,us,unknown
3/1/1998 03:00,gb,rectangle
3/1/1998 19:00,us,formation
3/1/1998 20:00,,other
3/1/1998 22:00,us,light
3/1/1999 16:00,us,triangle
3/1/1999 17:30,us,light
3/1/1999 18:00,us,changing
3/1/1999 18:30,us,disk
3/1/1999 22:00,us,light
3/1/1999 22:00,,light
3/1/2000 00:00,us,
3/1/2000 00:30,us,triangle
3/1/2000 04:45,us,light
3/1/2000 14:00,us,other
3/1/2000 17:00,us,light
3/1/2000 19:00,us,rectangle
3/1/2000 20:00,us,fireball
3/1/2000 20:55,,changing
3/1/2000 21:00,,triangle
3/1/2000 23:00,us,disk
3/1/2000 23:00,us,chevron
3/1/2001 02:00,us,triangle
3/1/2001 02:00,us,sphere
3/1/2001 04:50,us,triangle
3/1/2001 10:00,us,oval
3/1/2001 10:35,gb,disk
3/1/2001 19:00,us,sphere
3/1/2001 19:30,us,circle
3/1/2001 19:45,us,light
3/1/2001 22:00,us,disk
3/1/2001 23:00,us,circle
3/1/2001 23:15,us,circle
3/1/2002 00:30,us,unknown
3/1/2002 00:38,us,
3/1/2002 01:30,us,light
3/1/2002 06:15,us,triangle
3/1/2002 06:30,us,fireball
3/1/2002 13:00,us,disk
3/1/2002 17:00,us,sphere
3/1/2002 18:00,us,light
3/1/2002 23:30,,cigar
3/1/2003 00:45,,
3/1/2003 04:10,us,sphere
3/1/2003 13:30,us,cigar
3/1/2003 21:00,us,triangle
3/1/2003 22:00,us,circle
3/1/2003 23:00,,light
3/1/2004 10:50,us,changing
3/1/2004 11:30,us,other
3/1/2004 14:00,us,sphere
3/1/2004 15:00,us,other
3/1/2004 19:00,us,oval
3/1/2004 19:25,,light
3/1/2004 21:00,us,changing
3/1/2004 21:00,us,unknown
3/1/2004 21:30,us,light
3/1/2004 22:00,,egg
3/1/2005 00:00,ca,triangle
3/1/2005 01:00,,sphere
3/1/2005 01:15,,circle
3/1/2005 01:25,,disk
3/1/2005 03:30,us,triangle
3/1/2005 16:00,us,sphere
3/1/2005 17:50,,light
3/1/2005 18:00,us,teardrop
3/1/2005 19:50,us,unknown
3/1/2005 20:05,us,light
3/1/2005 21:30,us,changing
3/1/2005 22:00,us,circle
3/1/2005 22:15,us,triangle
3/1/2005 22:30,us,sphere
3/1/2005 22:30,us,teardrop
3/1/2006 00:30,us,rectangle
3/1/2006 04:12,us,unknown
3/1/2006 15:00,us,formation
3/1/2006 18:00,us,changing
3/1/2006 18:00,ca,light
3/1/2006 19:00,us,light
3/1/2006 19:00,us,oval
3/1/2006 19:45,us,oval
3/1/2006 20:00,,fireball
3/1/2006 20:00,us,sphere
3/1/2007 00:30,us,light
3/1/2007 06:00,us,other
3/1/2007 12:00,gb,teardrop
3/1/2007 12:00,us,triangle
3/1/2007 17:30,us,formation
3/1/2007 18:30,us,circle
3/1/2007 19:10,us,circle
3/1/2007 20:00,us,light
3/1/2007 20:19,us,oval
3/1/2007 21:30,,fireball
3/1/2007 21:35,us,sphere
3/1/2007 22:00,us,light
3/1/2007 23:30,us,fireball
3/1/2008 06:00,us,triangle
3/1/2008 14:00,us,light
3/1/2008 14:00,us,changing
3/1/2008 14:00,us,other
3/1/2008 17:30,us,unknown
3/1/2008 18:30,us,unknown
3/1/2008 19:30,us,formation
3/1/2008 20:30,us,chevron
3/1/2008 21:00,us,disk
3/1/2008 21:00,us,triangle
3/1/2008 23:00,us,chevron
3/1/2009 00:15,us,changing
3/1/2009 03:30,us,flash
3/1/2009 14:00,us,oval
3/1/2009 14:00,us,oval
3/1/2009 14:23,us,sphere
3/1/2009 15:30,ca,egg
3/1/2009 21:00,gb,light
3/1/2009 21:30,us,triangle
3/1/2009 22:00,,triangle
3/1/2009 22:14,us,fireball
3/1/2010 03:00,us,other
3/1/2010 06:00,us,other
3/1/2010 11:00,us,light
3/1/2010 11:00,,formation
3/1/2010 15:30,us,other
3/1/2010 17:00,us,light
3/1/2010 18:45,gb,
3/1/2010 19:50,us,unknown
3/1/2010 21:23,us,fireball
3/1/2010 23:00,,unknown
3/1/2010 23:00,,light
3/1/2010 23:00,us,triangle
3/1/2011 00:00,us,sphere
3/1/2011 00:00,us,sphere
3/1/2011 05:15,us,fireball
3/1/2011 07:00,us,triangle
3/1/2011 10:00,us,oval
3/1/2011 15:30,us,disk
3/1/2011 17:15,us,other
3/1/2011 18:00,,formation
3/1/2011 18:00,us,other
3/1/2011 19:45,,triangle
3/1/2011 19:45,us,unknown
3/1/2011 19:46,us,rectangle
3/1/2011 21:00,us,light
3/1/2011 21:30,us,circle
3/1/2011 22:30,us,other
3/1/2012 03:00,us,other
3/1/2012 04:26,us,disk
3/1/2012 18:45,us,
3/1/2012 18:45,us,fireball
3/1/2012 19:00,us,light
3/1/2012 20:00,us,other
3/1/2012 20:00,us,circle
3/1/2012 20:30,us,cigar
3/1/2012 21:00,us,triangle
3/1/2012 21:30,us,fireball
3/1/2012 22:27,us,oval
3/1/2013 00:30,us,circle
3/1/2013 05:33,us,circle
3/1/2013 06:18,,light
3/1/2013 08:15,us,light
3/1/2013 08:30,us,triangle
3/1/2013 18:00,,cylinder
3/1/2013 19:20,us,fireball
3/1/2013 19:30,,triangle
3/1/2013 19:30,us,flash
3/1/2013 19:45,,light
3/1/2013 20:01,us,other
3/1/2013 21:00,us,circle
3/1/2013 21:05,us,triangle
3/1/2013 21:30,ca,formation
3/1/2013 22:05,us,fireball
3/1/2013 22:45,us,sphere
3/1/2013 23:00,us,triangle
3/1/2013 23:00,us,unknown
3/1/2013 23:00,,light
3/1/2013 23:35,us,circle
3/1/2013 24:00,ca,oval
3/1/2013 24:00,,disk
3/1/2014 00:00,us,light
3/1/2014 00:00,us,oval
3/1/2014 12:00,us,oval
3/1/2014 17:45,us,sphere
3/1/2014 19:00,us,light
3/1/2014 19:40,us,triangle
3/1/2014 20:00,us,
3/1/2014 20:00,us,circle
3/1/2014 20:00,us,light
3/1/2014 21:00,us,light
3/1/2014 21:10,us,disk
3/1/2014 21:15,,cross
3/1/2014 21:16,us,other
3/1/2014 21:30,us,light
3/1/2014 21:45,us,circle
3/1/2014 21:50,us,circle
3/1/2014 22:05,us,cone
3/1/2014 23:15,us,light
3/1/2014 23:30,us,formation
3/12/1960 23:00,us,triangle
3/12/1968 11:00,us,sphere
3/12/1970 03:00,us,cylinder
3/12/1973 02:00,us,other
3/12/1989 23:45,us,sphere
3/12/1995 20:30,us,
3/12/1995 21:00,us,
3/12/1995 22:00,us,triangle
3/12/1995 22:33,gb,triangle
3/12/1995 23:30,us,
3/12/1995 23:41,us,
3/12/1995 23:54,us,unknown
3/12/1995 23:54,us,unknown
3/12/1995 23:54,us,unknown
3/12/1996 17:30,gb,triangle
3/12/1997 09:00,us,other
3/12/1997 18:20,gb,sphere
3/12/1997 19:20,,light
3/12/1997 20:09,us,chevron
3/12/1997 20:30,us,triangle
3/12/1997 20:40,us,chevron
3/12/1997 21:50,us,light
3/12/1997 22:20,,triangle
3/12/1997 23:00,us,formation
3/12/1997 23:00,us,other
3/12/1998 01:10,us,fireball
3/12/1998 01:40,us,diamond
3/12/1998 02:30,us,light
3/12/1998 04:30,us,cylinder
3/12/1998 08:34,us,sphere
3/12/1998 22:10,us,cigar
3/12/1999 00:45,us,light
3/12/1999 05:10,us,fireball
3/12/1999 18:30,us,triangle
3/12/1999 21:00,us,formation
3/12/1999 21:23,,light
3/12/1999 22:00,us,triangle
3/12/2000 00:00,us,other
3/12/2000 00:19,us,triangle
3/12/2000 01:19,us,fireball
3/12/2000 01:30,us,light
3/12/2000 01:45,us,sphere
3/12/2000 08:00,us,cigar
3/12/2000 13:30,us,oval
3/12/2000 19:35,us,triangle
3/12/2000 20:37,us,light
3/12/2000 21:10,,circle
3/12/2000 23:00,,cross
3/12/2001 02:30,us,triangle
3/12/2001 07:45,us,cigar
3/12/2001 19:50,us,flash
3/12/2001 20:00,us,unknown
3/12/2001 20:22,us,light
3/12/2001 20:25,us,light
3/12/2001 21:00,us,light
3/12/2001 21:00,us,light
3/12/2001 21:30,ca,circle
3/12/2001 22:05,us,light
3/12/2001 22:15,us,light
3/12/2001 22:30,us,other
3/12/2001 22:53,us,fireball
3/12/2002 00:00,gb,disk
3/12/2002 15:00,us,other
3/12/2002 20:15,us,light
3/12/2003 01:33,us,other
3/12/2003 05:30,us,unknown
3/12/2003 05:30,us,sphere
3/12/2003 14:00,us,cylinder
3/12/2003 20:21,au,light
3/12/2003 21:00,us,light
3/12/2004 00:00,us,triangle
3/12/2004 00:45,,sphere
3/12/2004 00:46,us,light
3/12/2004 02:14,us,egg
3/12/2004 10:00,,unknown
3/12/2004 11:00,gb,sphere
3/12/2004 18:00,us,light
3/12/2004 19:00,us,light
3/12/2004 19:05,us,sphere
3/12/2004 21:20,us,cigar
3/12/2004 21:30,us,disk
3/12/2004 22:00,us,triangle
3/12/2004 22:30,ca,unknown
3/12/2004 24:00,us,changing
3/12/2005 04:30,us,unknown
3/12/2005 10:00,us,fireball
3/12/2005 12:15,us,sphere
3/12/2005 14:30,de,oval
3/12/2005 14:34,us,disk
3/12/2005 19:45,ca,fireball
3/12/2005 19:45,us,unknown
3/12/2005 19:45,,teardrop
3/12/2005 19:45,us,unknown
3/12/2005 19:45,us,sphere
3/12/2005 19:45,us,light
3/12/2005 19:45,,fireball
3/12/2005 19:45,,fireball
3/12/2005 19:45,us,fireball
3/12/2005 19:45,,sphere
3/12/2005 19:45,us,fireball
3/12/2005 19:45,us,
3/12/2005 19:45,us,unknown
3/12/2005 19:45,ca,fireball
3/12/2005 19:45,ca,oval
3/12/2005 22:35,us,unknown
3/12/2005 22:50,us,other
3/12/2005 23:00,us,disk
3/12/2006 00:00,us,sphere
3/12/2006 05:20,,other
3/12/2006 12:40,us,light
3/12/2006 18:00,us,fireball
3/12/2006 18:00,us,other
3/12/2006 19:40,us,light
